,success,terms,privacy,timeframe,start_date,end_date,source,quotes
2025-05-12,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.901305, 'USDJPY': 148.294501, 'USDGBP': 0.758897, 'USDAUD': 1.56952, 'USDNZD': 1.706223, 'USDCAD': 1.397515, 'USDCHF': 0.844975, 'USDCNY': 7.203302, 'USDCNH': 7.19797, 'USDHKD': 7.79122, 'USDSGD': 1.30559, 'USDINR': 84.96595, 'USDKRW': 1417.029849, 'USDTWD': 30.408099, 'USDTHB': 33.429438, 'USDIDR': 16698.45, 'USDMYR': 4.297002, 'USDPHP': 55.904502, 'USDVND': 25971, 'USDBRL': 5.671304, 'USDMXN': 19.622995, 'USDCLP': 946.389711, 'USDCOP': 4224.75, 'USDARS': 1130.505194, 'USDRUB': 81.000802, 'USDZAR': 18.25512, 'USDTRY': 38.811095, 'USDAED': 3.673015, 'USDSAR': 3.750648, 'USDQAR': 3.641932, 'USDKWD': 0.30741, 'USDBHD': 0.376976, 'USDOMR': 0.384967, 'USDILS': 3.567405}"
2025-05-13,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.89404, 'USDJPY': 147.537504, 'USDGBP': 0.751685, 'USDAUD': 1.54509, 'USDNZD': 1.68448, 'USDCAD': 1.39345, 'USDCHF': 0.839562, 'USDCNY': 7.20635, 'USDCNH': 7.198475, 'USDHKD': 7.797095, 'USDSGD': 1.301297, 'USDINR': 85.06055, 'USDKRW': 1416.999809, 'USDTWD': 30.440195, 'USDTHB': 33.220057, 'USDIDR': 16607.7, 'USDMYR': 4.322496, 'USDPHP': 55.820277, 'USDVND': 25961.5, 'USDBRL': 5.607504, 'USDMXN': 19.407865, 'USDCLP': 940.500677, 'USDCOP': 4211.75, 'USDARS': 1124.995031, 'USDRUB': 79.849987, 'USDZAR': 18.30714, 'USDTRY': 38.80246, 'USDAED': 3.672998, 'USDSAR': 3.750458, 'USDQAR': 3.6405, 'USDKWD': 0.30724, 'USDBHD': 0.376918, 'USDOMR': 0.384987, 'USDILS': 3.55614}"
2025-05-14,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.894325, 'USDJPY': 146.653495, 'USDGBP': 0.753975, 'USDAUD': 1.55595, 'USDNZD': 1.696195, 'USDCAD': 1.398151, 'USDCHF': 0.841352, 'USDCNY': 7.20635, 'USDCNH': 7.210175, 'USDHKD': 7.803705, 'USDSGD': 1.301204, 'USDINR': 85.48785, 'USDKRW': 1408.329856, 'USDTWD': 30.354699, 'USDTHB': 33.449794, 'USDIDR': 16569.45, 'USDMYR': 4.29028, 'USDPHP': 55.895055, 'USDVND': 25930, 'USDBRL': 5.637969, 'USDMXN': 19.3857, 'USDCLP': 941.23005, 'USDCOP': 4206.75, 'USDARS': 1131.494901, 'USDRUB': 80.376471, 'USDZAR': 18.22535, 'USDTRY': 38.772698, 'USDAED': 3.67302, 'USDSAR': 3.750782, 'USDQAR': 3.640599, 'USDKWD': 0.30762, 'USDBHD': 0.376933, 'USDOMR': 0.384949, 'USDILS': 3.543215}"
2025-05-15,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.89347, 'USDJPY': 145.59105, 'USDGBP': 0.751605, 'USDAUD': 1.561225, 'USDNZD': 1.702678, 'USDCAD': 1.395545, 'USDCHF': 0.834799, 'USDCNY': 7.206994, 'USDCNH': 7.204355, 'USDHKD': 7.805355, 'USDSGD': 1.296601, 'USDINR': 85.44515, 'USDKRW': 1398.019923, 'USDTWD': 30.182027, 'USDTHB': 33.209731, 'USDIDR': 16519.8, 'USDMYR': 4.282501, 'USDPHP': 55.734999, 'USDVND': 25947.5, 'USDBRL': 5.682799, 'USDMXN': 19.48355, 'USDCLP': 939.420347, 'USDCOP': 4201.5, 'USDARS': 1138.005096, 'USDRUB': 80.000447, 'USDZAR': 18.01366, 'USDTRY': 38.82375, 'USDAED': 3.673016, 'USDSAR': 3.750395, 'USDQAR': 3.641018, 'USDKWD': 0.30735, 'USDBHD': 0.376888, 'USDOMR': 0.384945, 'USDILS': 3.552995}"
2025-05-16,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.895804, 'USDJPY': 145.652504, 'USDGBP': 0.752842, 'USDAUD': 1.558118, 'USDNZD': 1.700203, 'USDCAD': 1.39705, 'USDCHF': 0.837687, 'USDCNY': 7.209504, 'USDCNH': 7.21007, 'USDHKD': 7.81365, 'USDSGD': 1.300804, 'USDINR': 85.58815, 'USDKRW': 1399.120383, 'USDTWD': 30.217604, 'USDTHB': 33.345038, 'USDIDR': 16494.25, 'USDMYR': 4.296039, 'USDPHP': 55.803504, 'USDVND': 25921.5, 'USDBRL': 5.663304, 'USDMXN': 19.465904, 'USDCLP': 942.356788, 'USDCOP': 4214.359296, 'USDARS': 1141.695346, 'USDRUB': 81.067765, 'USDZAR': 18.04455, 'USDTRY': 38.857505, 'USDAED': 3.673042, 'USDSAR': 3.750579, 'USDQAR': 3.656649, 'USDKWD': 0.30739, 'USDBHD': 0.376674, 'USDOMR': 0.384745, 'USDILS': 3.55412}"
2025-05-17,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.895804, 'USDJPY': 145.64504, 'USDGBP': 0.752984, 'USDAUD': 1.558118, 'USDNZD': 1.697649, 'USDCAD': 1.39705, 'USDCHF': 0.837845, 'USDCNY': 7.209504, 'USDCNH': 7.21007, 'USDHKD': 7.81385, 'USDSGD': 1.300804, 'USDINR': 85.58815, 'USDKRW': 1399.120383, 'USDTWD': 30.217604, 'USDTHB': 33.345038, 'USDIDR': 16494.25, 'USDMYR': 4.296039, 'USDPHP': 55.803504, 'USDVND': 25921.5, 'USDBRL': 5.663304, 'USDMXN': 19.472404, 'USDCLP': 942.356788, 'USDCOP': 4214.359296, 'USDARS': 1141.695346, 'USDRUB': 81.067765, 'USDZAR': 18.04163, 'USDTRY': 38.674804, 'USDAED': 3.673042, 'USDSAR': 3.750235, 'USDQAR': 3.656649, 'USDKWD': 0.30739, 'USDBHD': 0.378197, 'USDOMR': 0.384745, 'USDILS': 3.55772}"
2025-05-18,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.893903, 'USDJPY': 145.305014, 'USDGBP': 0.751617, 'USDAUD': 1.560549, 'USDNZD': 1.698905, 'USDCAD': 1.395385, 'USDCHF': 0.835555, 'USDCNY': 7.209496, 'USDCNH': 7.207901, 'USDHKD': 7.814155, 'USDSGD': 1.298315, 'USDINR': 85.50055, 'USDKRW': 1399.129847, 'USDTWD': 30.217596, 'USDTHB': 33.193978, 'USDIDR': 16494, 'USDMYR': 4.295987, 'USDPHP': 55.803969, 'USDVND': 25921.5, 'USDBRL': 5.665855, 'USDMXN': 19.45675, 'USDCLP': 942.359756, 'USDCOP': 4214.36, 'USDARS': 1139.424357, 'USDRUB': 80.899278, 'USDZAR': 18.05255, 'USDTRY': 38.861303, 'USDAED': 3.672952, 'USDSAR': 3.750702, 'USDQAR': 3.649375, 'USDKWD': 0.30739, 'USDBHD': 0.377451, 'USDOMR': 0.38399, 'USDILS': 3.55745}"
2025-05-19,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.89026, 'USDJPY': 144.99602, 'USDGBP': 0.74853, 'USDAUD': 1.549085, 'USDNZD': 1.686654, 'USDCAD': 1.395755, 'USDCHF': 0.835105, 'USDCNY': 7.209497, 'USDCNH': 7.21563, 'USDHKD': 7.82146, 'USDSGD': 1.295195, 'USDINR': 85.37375, 'USDKRW': 1389.549716, 'USDTWD': 30.160798, 'USDTHB': 33.129928, 'USDIDR': 16435, 'USDMYR': 4.29101, 'USDPHP': 55.790974, 'USDVND': 25947.5, 'USDBRL': 5.646007, 'USDMXN': 19.299015, 'USDCLP': 941.079772, 'USDCOP': 4170, 'USDARS': 1138.429097, 'USDRUB': 80.748651, 'USDZAR': 18.085775, 'USDTRY': 38.849762, 'USDAED': 3.672973, 'USDSAR': 3.750409, 'USDQAR': 3.64532, 'USDKWD': 0.30731, 'USDBHD': 0.376969, 'USDOMR': 0.384991, 'USDILS': 3.53245}"
2025-05-20,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.885925, 'USDJPY': 144.33299, 'USDGBP': 0.746435, 'USDAUD': 1.556663, 'USDNZD': 1.68732, 'USDCAD': 1.391011, 'USDCHF': 0.826817, 'USDCNY': 7.219896, 'USDCNH': 7.213205, 'USDHKD': 7.82845, 'USDSGD': 1.294705, 'USDINR': 85.53635, 'USDKRW': 1393.73015, 'USDTWD': 30.161299, 'USDTHB': 32.88703, 'USDIDR': 16410, 'USDMYR': 4.298499, 'USDPHP': 55.604979, 'USDVND': 25970, 'USDBRL': 5.668799, 'USDMXN': 19.272804, 'USDCLP': 942.879986, 'USDCOP': 4173.7, 'USDARS': 1142.995018, 'USDRUB': 80.624684, 'USDZAR': 17.930415, 'USDTRY': 38.840298, 'USDAED': 3.672989, 'USDSAR': 3.750493, 'USDQAR': 3.64075, 'USDKWD': 0.307024, 'USDBHD': 0.377047, 'USDOMR': 0.384979, 'USDILS': 3.528898}"
2025-05-21,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.882565, 'USDJPY': 143.760108, 'USDGBP': 0.74525, 'USDAUD': 1.554555, 'USDNZD': 1.68559, 'USDCAD': 1.386215, 'USDCHF': 0.825145, 'USDCNY': 7.202501, 'USDCNH': 7.20305, 'USDHKD': 7.82878, 'USDSGD': 1.289575, 'USDINR': 85.59965, 'USDKRW': 1374.859897, 'USDTWD': 30.037097, 'USDTHB': 32.709991, 'USDIDR': 16353.1, 'USDMYR': 4.270227, 'USDPHP': 55.594962, 'USDVND': 25972.5, 'USDBRL': 5.646203, 'USDMXN': 19.370402, 'USDCLP': 943.703646, 'USDCOP': 4172.75, 'USDARS': 1147.501797, 'USDRUB': 79.889414, 'USDZAR': 17.97656, 'USDTRY': 38.835102, 'USDAED': 3.673002, 'USDSAR': 3.750892, 'USDQAR': 3.645004, 'USDKWD': 0.30675, 'USDBHD': 0.37767, 'USDOMR': 0.384982, 'USDILS': 3.546105}"
2025-05-22,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.886425, 'USDJPY': 143.862499, 'USDGBP': 0.74525, 'USDAUD': 1.560185, 'USDNZD': 1.695845, 'USDCAD': 1.385885, 'USDCHF': 0.828455, 'USDCNY': 7.204301, 'USDCNH': 7.20443, 'USDHKD': 7.82834, 'USDSGD': 1.292215, 'USDINR': 85.97515, 'USDKRW': 1382.340304, 'USDTWD': 30.061902, 'USDTHB': 32.859669, 'USDIDR': 16363.2, 'USDMYR': 4.274973, 'USDPHP': 55.670478, 'USDVND': 25976.5, 'USDBRL': 5.717705, 'USDMXN': 19.324701, 'USDCLP': 942.950362, 'USDCOP': 4176.4, 'USDARS': 1136.234902, 'USDRUB': 79.660212, 'USDZAR': 18.01496, 'USDTRY': 39.050115, 'USDAED': 3.672962, 'USDSAR': 3.750936, 'USDQAR': 3.650862, 'USDKWD': 0.30695, 'USDBHD': 0.376977, 'USDOMR': 0.384979, 'USDILS': 3.59575}"
2025-05-23,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.879504, 'USDJPY': 142.570385, 'USDGBP': 0.738334, 'USDAUD': 1.539409, 'USDNZD': 1.670662, 'USDCAD': 1.37365, 'USDCHF': 0.820954, 'USDCNY': 7.204304, 'USDCNH': 7.172595, 'USDHKD': 7.832585, 'USDSGD': 1.287304, 'USDINR': 85.14205, 'USDKRW': 1365.730383, 'USDTWD': 29.972304, 'USDTHB': 32.503038, 'USDIDR': 16246.25, 'USDMYR': 4.231039, 'USDPHP': 55.370375, 'USDVND': 25954, 'USDBRL': 5.646704, 'USDMXN': 19.24135, 'USDCLP': 941.452258, 'USDCOP': 4170.119189, 'USDARS': 1134.355808, 'USDRUB': 79.342042, 'USDZAR': 17.83235, 'USDTRY': 38.99279, 'USDAED': 3.673042, 'USDSAR': 3.750687, 'USDQAR': 3.638739, 'USDKWD': 0.30651, 'USDBHD': 0.376919, 'USDOMR': 0.384879, 'USDILS': 3.612975}"
2025-05-24,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.879504, 'USDJPY': 142.56504, 'USDGBP': 0.738798, 'USDAUD': 1.539409, 'USDNZD': 1.670704, 'USDCAD': 1.37365, 'USDCHF': 0.821469, 'USDCNY': 7.204304, 'USDCNH': 7.172595, 'USDHKD': 7.83305, 'USDSGD': 1.287304, 'USDINR': 85.14205, 'USDKRW': 1365.730383, 'USDTWD': 29.972304, 'USDTHB': 32.503038, 'USDIDR': 16246.25, 'USDMYR': 4.231039, 'USDPHP': 55.370375, 'USDVND': 25954, 'USDBRL': 5.646704, 'USDMXN': 19.243604, 'USDCLP': 941.452258, 'USDCOP': 4170.119189, 'USDARS': 1134.355808, 'USDRUB': 79.342042, 'USDZAR': 17.84386, 'USDTRY': 38.853504, 'USDAED': 3.673042, 'USDSAR': 3.750687, 'USDQAR': 3.638739, 'USDKWD': 0.30651, 'USDBHD': 0.376919, 'USDOMR': 0.384879, 'USDILS': 3.611275}"
2025-05-25,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87934, 'USDJPY': 142.872033, 'USDGBP': 0.738825, 'USDAUD': 1.53831, 'USDNZD': 1.669215, 'USDCAD': 1.373795, 'USDCHF': 0.822545, 'USDCNY': 7.204302, 'USDCNH': 7.177885, 'USDHKD': 7.83098, 'USDSGD': 1.284795, 'USDINR': 85.19955, 'USDKRW': 1365.730229, 'USDTWD': 29.986498, 'USDTHB': 32.569904, 'USDIDR': 16218, 'USDMYR': 4.231027, 'USDPHP': 55.389006, 'USDVND': 25954, 'USDBRL': 5.6467, 'USDMXN': 19.219798, 'USDCLP': 940.719954, 'USDCOP': 4158.56, 'USDARS': 1133.857197, 'USDRUB': 79.309602, 'USDZAR': 17.826902, 'USDTRY': 39.0054, 'USDAED': 3.672965, 'USDSAR': 3.750699, 'USDQAR': 3.638739, 'USDKWD': 0.30651, 'USDBHD': 0.376391, 'USDOMR': 0.384879, 'USDILS': 3.610965}"
2025-05-26,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87813, 'USDJPY': 142.664007, 'USDGBP': 0.73722, 'USDAUD': 1.543065, 'USDNZD': 1.668377, 'USDCAD': 1.373665, 'USDCHF': 0.820495, 'USDCNY': 7.204297, 'USDCNH': 7.176275, 'USDHKD': 7.83695, 'USDSGD': 1.283962, 'USDINR': 85.15845, 'USDKRW': 1369.098196, 'USDTWD': 29.929726, 'USDTHB': 32.590086, 'USDIDR': 16257, 'USDMYR': 4.21897, 'USDPHP': 55.379836, 'USDVND': 25912.5, 'USDBRL': 5.668102, 'USDMXN': 19.248196, 'USDCLP': 941.129507, 'USDCOP': 4152, 'USDARS': 1143.495032, 'USDRUB': 79.750344, 'USDZAR': 17.8458, 'USDTRY': 38.998899, 'USDAED': 3.673098, 'USDSAR': 3.750741, 'USDQAR': 3.645372, 'USDKWD': 0.30643, 'USDBHD': 0.377014, 'USDOMR': 0.384991, 'USDILS': 3.561101}"
2025-05-27,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.88211, 'USDJPY': 144.182001, 'USDGBP': 0.74005, 'USDAUD': 1.551175, 'USDNZD': 1.681449, 'USDCAD': 1.381075, 'USDCHF': 0.827345, 'USDCNY': 7.2043, 'USDCNH': 7.18817, 'USDHKD': 7.83845, 'USDSGD': 1.288325, 'USDINR': 85.36075, 'USDKRW': 1375.7995, 'USDTWD': 29.979802, 'USDTHB': 32.709717, 'USDIDR': 16285.3, 'USDMYR': 4.2425, 'USDPHP': 55.574994, 'USDVND': 25917.5, 'USDBRL': 5.638898, 'USDMXN': 19.262275, 'USDCLP': 938.960335, 'USDCOP': 4113, 'USDARS': 1156.500055, 'USDRUB': 80.247165, 'USDZAR': 17.957798, 'USDTRY': 39.064498, 'USDAED': 3.672997, 'USDSAR': 3.750855, 'USDQAR': 3.654689, 'USDKWD': 0.30661, 'USDBHD': 0.377027, 'USDOMR': 0.384969, 'USDILS': 3.53431}"
2025-05-28,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.890225, 'USDJPY': 145.704997, 'USDGBP': 0.744575, 'USDAUD': 1.556525, 'USDNZD': 1.67835, 'USDCAD': 1.385245, 'USDCHF': 0.832685, 'USDCNY': 7.204302, 'USDCNH': 7.196475, 'USDHKD': 7.834675, 'USDSGD': 1.29381, 'USDINR': 85.389802, 'USDKRW': 1374.604313, 'USDTWD': 29.965016, 'USDTHB': 32.816503, 'USDIDR': 16293, 'USDMYR': 4.234982, 'USDPHP': 55.524985, 'USDVND': 25970, 'USDBRL': 5.6902, 'USDMXN': 19.38765, 'USDCLP': 939.420017, 'USDCOP': 4125.23, 'USDARS': 1160.260401, 'USDRUB': 79.868264, 'USDZAR': 17.971896, 'USDTRY': 39.111435, 'USDAED': 3.672497, 'USDSAR': 3.750973, 'USDQAR': 3.646745, 'USDKWD': 0.30717, 'USDBHD': 0.377016, 'USDOMR': 0.384495, 'USDILS': 3.502355}"
2025-05-29,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87891, 'USDJPY': 143.7835, 'USDGBP': 0.740851, 'USDAUD': 1.551445, 'USDNZD': 1.67287, 'USDCAD': 1.380655, 'USDCHF': 0.822055, 'USDCNY': 7.204298, 'USDCNH': 7.18699, 'USDHKD': 7.841335, 'USDSGD': 1.286325, 'USDINR': 85.361549, 'USDKRW': 1371.409814, 'USDTWD': 29.865098, 'USDTHB': 32.540348, 'USDIDR': 16300, 'USDMYR': 4.240164, 'USDPHP': 55.609018, 'USDVND': 26025, 'USDBRL': 5.666603, 'USDMXN': 19.315097, 'USDCLP': 938.929713, 'USDCOP': 4130.5, 'USDARS': 1183.994904, 'USDRUB': 76.897338, 'USDZAR': 17.79215, 'USDTRY': 39.22801, 'USDAED': 3.672499, 'USDSAR': 3.751451, 'USDQAR': 3.646573, 'USDKWD': 0.30666, 'USDBHD': 0.377022, 'USDOMR': 0.384497, 'USDILS': 3.50332}"
2025-05-30,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.881245, 'USDJPY': 144.04504, 'USDGBP': 0.742832, 'USDAUD': 1.554968, 'USDNZD': 1.678698, 'USDCAD': 1.37415, 'USDCHF': 0.822251, 'USDCNY': 7.204304, 'USDCNH': 7.20618, 'USDHKD': 7.84095, 'USDSGD': 1.291804, 'USDINR': 85.56865, 'USDKRW': 1382.980383, 'USDTWD': 29.917038, 'USDTHB': 32.803649, 'USDIDR': 16368.7, 'USDMYR': 4.256504, 'USDPHP': 55.770375, 'USDVND': 26021.5, 'USDBRL': 5.729604, 'USDMXN': 19.430104, 'USDCLP': 943.460396, 'USDCOP': 4155, 'USDARS': 1183.617781, 'USDRUB': 77.180757, 'USDZAR': 17.993545, 'USDTRY': 39.195804, 'USDAED': 3.672975, 'USDSAR': 3.75189, 'USDQAR': 3.643061, 'USDKWD': 0.30687, 'USDBHD': 0.375259, 'USDOMR': 0.382766, 'USDILS': 3.518945}"
2025-05-31,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.881245, 'USDJPY': 144.06204, 'USDGBP': 0.742832, 'USDAUD': 1.554968, 'USDNZD': 1.676474, 'USDCAD': 1.37415, 'USDCHF': 0.822018, 'USDCNY': 7.204304, 'USDCNH': 7.20618, 'USDHKD': 7.840625, 'USDSGD': 1.291804, 'USDINR': 85.56865, 'USDKRW': 1382.980383, 'USDTWD': 29.917038, 'USDTHB': 32.803649, 'USDIDR': 16368.7, 'USDMYR': 4.256504, 'USDPHP': 55.770375, 'USDVND': 26021.5, 'USDBRL': 5.729604, 'USDMXN': 19.43655, 'USDCLP': 943.460396, 'USDCOP': 4155, 'USDARS': 1183.617781, 'USDRUB': 77.180757, 'USDZAR': 18.006504, 'USDTRY': 39.276835, 'USDAED': 3.672975, 'USDSAR': 3.75189, 'USDQAR': 3.643061, 'USDKWD': 0.30687, 'USDBHD': 0.375259, 'USDOMR': 0.382766, 'USDILS': 3.512545}"
2025-06-01,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.88095, 'USDJPY': 143.780973, 'USDGBP': 0.742575, 'USDAUD': 1.55214, 'USDNZD': 1.674032, 'USDCAD': 1.372715, 'USDCHF': 0.822365, 'USDCNY': 7.2043, 'USDCNH': 7.206035, 'USDHKD': 7.84208, 'USDSGD': 1.28999, 'USDINR': 85.52455, 'USDKRW': 1382.99028, 'USDTWD': 29.886028, 'USDTHB': 32.790338, 'USDIDR': 16329, 'USDMYR': 4.2565, 'USDPHP': 55.800989, 'USDVND': 26021.5, 'USDBRL': 5.722304, 'USDMXN': 19.437545, 'USDCLP': 934.09144, 'USDCOP': 4112.976037, 'USDARS': 1181.514961, 'USDRUB': 78.517546, 'USDZAR': 17.974875, 'USDTRY': 39.265175, 'USDAED': 3.672499, 'USDSAR': 3.751703, 'USDQAR': 3.636884, 'USDKWD': 0.30687, 'USDBHD': 0.376205, 'USDOMR': 0.382656, 'USDILS': 3.512545}"
2025-06-02,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.873199, 'USDJPY': 142.438987, 'USDGBP': 0.73768, 'USDAUD': 1.538935, 'USDNZD': 1.653494, 'USDCAD': 1.371175, 'USDCHF': 0.816035, 'USDCNY': 7.204304, 'USDCNH': 7.205555, 'USDHKD': 7.84451, 'USDSGD': 1.28479, 'USDINR': 85.36395, 'USDKRW': 1377.07003, 'USDTWD': 30.002303, 'USDTHB': 32.519913, 'USDIDR': 16295.8, 'USDMYR': 4.2565, 'USDPHP': 55.655022, 'USDVND': 26029, 'USDBRL': 5.673903, 'USDMXN': 19.20702, 'USDCLP': 939.160254, 'USDCOP': 4132.02, 'USDARS': 1180.755196, 'USDRUB': 79.249654, 'USDZAR': 17.84357, 'USDTRY': 39.179525, 'USDAED': 3.6725, 'USDSAR': 3.751054, 'USDQAR': 3.652606, 'USDKWD': 0.30655, 'USDBHD': 0.377017, 'USDOMR': 0.3845, 'USDILS': 3.52424}"
2025-06-03,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87843, 'USDJPY': 143.842006, 'USDGBP': 0.73906, 'USDAUD': 1.54665, 'USDNZD': 1.665205, 'USDCAD': 1.37175, 'USDCHF': 0.822985, 'USDCNY': 7.204299, 'USDCNH': 7.19079, 'USDHKD': 7.84539, 'USDSGD': 1.289095, 'USDINR': 85.70905, 'USDKRW': 1378.719709, 'USDTWD': 29.980899, 'USDTHB': 32.619896, 'USDIDR': 16339.95, 'USDMYR': 4.245035, 'USDPHP': 55.72016, 'USDVND': 26055, 'USDBRL': 5.639301, 'USDMXN': 19.239297, 'USDCLP': 940.110521, 'USDCOP': 4125.87, 'USDARS': 1184.250104, 'USDRUB': 78.973967, 'USDZAR': 17.856805, 'USDTRY': 39.149599, 'USDAED': 3.672499, 'USDSAR': 3.750758, 'USDQAR': 3.647886, 'USDKWD': 0.30675, 'USDBHD': 0.376961, 'USDOMR': 0.384502, 'USDILS': 3.52005}"
2025-06-04,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87553, 'USDJPY': 142.749778, 'USDGBP': 0.737925, 'USDAUD': 1.54074, 'USDNZD': 1.659531, 'USDCAD': 1.368005, 'USDCHF': 0.818085, 'USDCNY': 7.204299, 'USDCNH': 7.17308, 'USDHKD': 7.84416, 'USDSGD': 1.286055, 'USDINR': 85.90375, 'USDKRW': 1362.090071, 'USDTWD': 29.956983, 'USDTHB': 32.595014, 'USDIDR': 16297.45, 'USDMYR': 4.246993, 'USDPHP': 55.720126, 'USDVND': 26084, 'USDBRL': 5.633598, 'USDMXN': 19.20155, 'USDCLP': 938.15057, 'USDCOP': 4108.67, 'USDARS': 1185.276004, 'USDRUB': 79.247274, 'USDZAR': 17.82741, 'USDTRY': 39.287965, 'USDAED': 3.672502, 'USDSAR': 3.750585, 'USDQAR': 3.644443, 'USDKWD': 0.30632, 'USDBHD': 0.377046, 'USDOMR': 0.384507, 'USDILS': 3.4872}"
2025-06-05,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87311, 'USDJPY': 143.546025, 'USDGBP': 0.73645, 'USDAUD': 1.536098, 'USDNZD': 1.655235, 'USDCAD': 1.366775, 'USDCHF': 0.819345, 'USDCNY': 7.176023, 'USDCNH': 7.17368, 'USDHKD': 7.84625, 'USDSGD': 1.286295, 'USDINR': 85.87775, 'USDKRW': 1355.550177, 'USDTWD': 29.960303, 'USDTHB': 32.600865, 'USDIDR': 16256.05, 'USDMYR': 4.229504, 'USDPHP': 55.64981, 'USDVND': 26082.5, 'USDBRL': 5.586096, 'USDMXN': 19.153804, 'USDCLP': 930.76001, 'USDCOP': 4106.25, 'USDARS': 1187.505197, 'USDRUB': 77.250411, 'USDZAR': 17.71274, 'USDTRY': 39.287498, 'USDAED': 3.672501, 'USDSAR': 3.750393, 'USDQAR': 3.640965, 'USDKWD': 0.30652, 'USDBHD': 0.377055, 'USDOMR': 0.384489, 'USDILS': 3.49185}"
2025-06-06,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87685, 'USDJPY': 144.839504, 'USDGBP': 0.739044, 'USDAUD': 1.539883, 'USDNZD': 1.662427, 'USDCAD': 1.36965, 'USDCHF': 0.822041, 'USDCNY': 7.18945, 'USDCNH': 7.188675, 'USDHKD': 7.846904, 'USDSGD': 1.287904, 'USDINR': 85.788904, 'USDKRW': 1360.180383, 'USDTWD': 29.932704, 'USDTHB': 32.710369, 'USDIDR': 16316.35, 'USDMYR': 4.227504, 'USDPHP': 55.911504, 'USDVND': 26054, 'USDBRL': 5.560304, 'USDMXN': 19.11075, 'USDCLP': 934.510396, 'USDCOP': 4123.56, 'USDARS': 1180.4845, 'USDRUB': 78.557285, 'USDZAR': 17.782037, 'USDTRY': 39.23849, 'USDAED': 3.672904, 'USDSAR': 3.750543, 'USDQAR': 3.64075, 'USDKWD': 0.30602, 'USDBHD': 0.375685, 'USDOMR': 0.383141, 'USDILS': 3.50175}"
